date,sm_rain,av_hitemp,av_lwtemp
2026-01-01,0.0,8.5,4.8
2026-01-02,3.5,5.5,2.0
2026-01-03,0.0,8.8,4.6
2026-01-04,0.0,12.1,7.3
2026-01-05,2.5,12.0,8.3
2026-01-06,0.0,12.9,4.3
2026-01-07,0.0,12.9,4.6
2026-01-08,0.0,8.0,1.7
2026-01-09,0.0,10.5,0.9
2026-01-10,0.0,16.6,6.0
2026-01-11,6.0,8.9,1.6
2026-01-12,0.0,11.0,3.5
2026-01-13,3.0,13.3,8.2
2026-01-14,0.0,13.4,4.6
2026-01-15,0.0,19.5,11.6
2026-01-16,0.0,18.5,6.7
2026-01-17,0.0,17.9,7.1
2026-01-18,0.0,16.3,6.7
2026-01-19,0.0,16.7,7.7
2026-01-20,0.0,10.2,7.2
2026-01-21,0.0,7.7,2.4
2026-01-22,0.0,4.9,1.5
2026-01-23,0.0,8.7,3.5
2026-01-24,3.5,9.5,5.9
2026-01-25,0.0,9.5,0.8
2026-01-26,0.5,11.5,0.1
2026-01-27,0.5,9.2,3.2
2026-01-28,0.0,9.2,3.9
2026-01-29,0.0,9.8,6.1
2026-01-30,0.0,9.2,4.9
2026-01-31,0.0,11.9,6.0
2026-02-01,0.0,9.4,5.6
2026-02-02,2.5,11.0,3.0
2026-02-03,0.0,10.8,3.5
2026-02-04,0.0,14.4,3.7
2026-02-05,0.0,15.9,6.1
2026-02-06,0.0,13.0,7.7
2026-02-07,0.5,10.2,1.7
2026-02-08,0.0,3.4,-0.9
2026-02-09,0.0,9.9,2.4
2026-02-10,7.0,11.5,3.5
2026-02-11,2.5,12.0,8.8
2026-02-12,0.0,13.2,3.6
2026-02-13,0.0,15.9,3.8
2026-02-14,7.0,15.1,5.9
2026-02-15,0.0,17.2,8.3
2026-02-16,0.5,13.9,8.4
2026-02-17,0.0,14.7,4.6
2026-02-18,0.0,12.7,4.4
2026-02-19,0.0,13.1,3.0
2026-02-20,0.0,16.8,7.3
2026-02-21,0.0,17.9,6.1
2026-02-22,5.0,20.8,12.2
2026-02-23,0.0,14.3,8.0
2026-02-24,63.0,12.7,5.4
2026-02-25,16.0,13.4,11.9
2026-02-26,0.0,17.5,12.6
2026-02-27,45.0,14.3,12.6
2026-02-28,0.0,14.0,11.4
2026-03-01,0.0,17.3,10.2
2026-03-02,27.0,12.8,11.6
2026-03-03,1.0,13.0,11.5
2026-03-04,0.0,14.3,10.1
2026-03-05,0.0,16.6,9.0
2026-03-06,38.5,16.8,8.6
2026-03-07,0.0,10.3,6.6
2026-03-08,0.0,13.5,3.3
2026-03-09,0.0,13.1,4.6
2026-03-10,0.0,14.2,5.3
2026-03-11,0.0,14.7,5.1
2026-03-12,0.5,14.3,7.7
2026-03-13,5.0,12.0,6.5
2026-03-14,0.0,13.7,8.8
2026-03-15,0.0,16.8,6.8
2026-03-16,0.0,17.3,6.2
2026-03-17,0.0,17.6,7.4
2026-03-18,12.0,19.7,7.5
2026-03-19,0.5,16.3,8.2
2026-03-20,0.0,17.3,6.5
2026-03-21,0.0,18.5,6.5
2026-03-22,21.0,18.5,9.0
2026-03-23,0.0,18.4,10.0
2026-03-24,0.0,19.8,9.2
2026-03-25,11.5,14.0,12.1
2026-03-26,0.0,17.7,10.0
2026-03-27,0.0,21.2,9.0
2026-03-28,0.0,21.5,10.2
2026-03-29,0.0,23.0,10.0
2026-03-30,53.0,20.2,11.6
2026-03-31,2.5,19.6,13.6
2026-04-01,4.0,15.4,12.3
2026-04-02,0.0,19.4,11.4
2026-04-03,1.5,20.9,10.9
2026-04-04,57.0,19.4,14.5
2026-04-05,0.0,19.2,11.6
2026-04-06,0.0,20.8,14.7
2026-04-07,1.0,19.9,8.2
2026-04-08,0.0,19.3,6.4
2026-04-09,48.5,21.6,12.7
2026-04-10,7.0,22.1,14.8
2026-04-11,0.0,21.2,13.3
2026-04-12,1.5,21.2,14.1
2026-04-13,8.0,19.6,14.2
2026-04-14,23.5,17.8,16.2
2026-04-15,2.5,18.2,15.4
2026-04-16,0.0,19.4,12.6
2026-04-17,1.0,22.1,12.8
2026-04-18,19.5,21.2,16.6
2026-04-19,6.0,22.0,16.1
2026-04-20,0.0,21.7,14.9
2026-04-21,0.0,20.1,13.8
2026-04-22,14.0,19.1,13.4
2026-04-23,22.0,16.5,14.7
2026-04-24,0.0,18.8,15.5
2026-04-25,0.0,22.0,14.6
2026-04-26,7.0,19.9,14.0
2026-04-27,0.0,24.0,14.1
2026-04-28,0.0,21.6,13.6
2026-04-29,4.5,19.8,12.4
2026-04-30,16.0,15.5,12.3
2026-05-01,1.0,20.9,13.3
2026-05-02,0.0,24.8,12.8
2026-05-03,40.0,21.3,15.8
2026-05-04,0.0,19.6,12.2
2026-05-05,0.0,21.8,10.7
2026-05-06,0.0,23.5,11.6
2026-05-07,0.0,24.5,14.7
2026-05-08,0.0,22.5,17.0
2026-05-09,0.0,24.2,11.8
2026-05-10,0.0,24.5,10.5
2026-05-11,0.0,24.7,13.6
2026-05-12,9.5,24.7,14.8
2026-05-13,0.0,25.1,14.9
2026-05-14,0.0,24.4,13.5
2026-05-15,0.0,23.5,16.0
2026-05-16,0.0,26.4,14.8
2026-05-17,0.0,29.3,14.3
2026-05-18,0.0,28.9,14.6
2026-05-19,1.0,28.7,16.8
2026-05-20,1.0,29.1,19.7
2026-05-21,3.5,23.7,19.4
2026-05-22,0.0,22.8,17.2
2026-05-23,0.0,25.6,17.5
2026-05-24,0.0,25.8,18.7
2026-05-25,0.0,29.9,19.9
2026-05-26,6.5,27.3,20.9
2026-05-27,117.0,25.3,20.7
2026-05-28,0.5,25.6,20.4
2026-05-29,0.0,26.4,17.6
2026-05-30,0.0,28.7,17.1
2026-05-31,0.0,29.6,17.4
2026-06-01,4.5,27.6,18.3
2026-06-02,1.0,23.8,21.4
2026-06-03,0.0,28.6,20.6
2026-06-04,30.0,22.0,20.3
2026-06-05,0.0,26.1,18.0
2026-06-06,0.0,27.6,17.1
2026-06-07,2.5,27.6,20.9
2026-06-08,5.5,23.4,18.2